beta_hub,beta_tip,sigma,eta,P0,T0,PR,TR,eta_isen
15.916330637166018,64.23179009473289,0.9467508373355811,0.9054777093602991,100851.0334602583,297.925531273454,1.5101438559965257,1.1370228418517034,0.9121728922861089
15.487408298336149,56.42069254462615,0.8939960234119614,0.886225418340408,99617.15333944037,252.77797254524623,1.7124665227018534,1.1845143549605677,0.9003955729953298
12.315398454865505,63.84714401693668,0.9201748924387081,0.915638189688491,101279.53847654643,312.91650942657714,1.4964850606453695,1.1323541789007068,0.9223123019528668
11.491091273953963,59.01164428493799,0.9036981290175177,0.8767680960605091,106805.01065909289,293.562570864545,1.5675963155524482,1.1545407772494614,0.886848863243042
15.620403800013175,59.81198416527948,0.9371058515197634,0.939511873665309,101531.01629248192,320.0303102348511,1.5484881739441212,1.1400659723057938,0.950101797535753
14.649139240553756,56.20945842634918,0.9720509368622315,0.9096771741636912,97357.25766425833,280.47967784077355,1.6901866425532104,1.1749971184561787,0.9244768626372605
19.4206743395112,57.98770710342929,0.8871234606355239,0.8861377421395886,102132.69346309648,280.3680908448381,1.5844614249032616,1.156451048597831,0.8982754317899275
14.777691912981105,64.9452378647931,0.8838153302036231,0.8893813459972918,100927.59757223957,288.2582159753787,1.4852381732361197,1.1336738237759945,0.8951339047238501
18.640139786674425,56.930534557574354,0.9199080807203918,0.9169666022884448,104799.31409241058,288.438100503937,1.6230614525928575,1.1594316932810709,0.9308479426424145
13.955755637554244,56.00603682698341,0.9369081477329892,0.9046324508895633,101843.5649942022,270.15125143398205,1.7058864704167482,1.1793191904488634,0.919332259431503
16.289012926257627,61.243629336822096,0.9657078391234152,0.9400576558841874,102781.19457843142,270.5326878362748,1.6719974514596998,1.1663343609261225,0.9510649452405096
13.918849578452926,58.49594156597901,0.9594398590388797,0.9219734562799762,98744.5375906341,309.6681043289673,1.5897712645934514,1.1516640472744029,0.9338196941178335
15.381717325905859,58.42752025838881,0.9254437759630266,0.9186119559763282,98731.14916136529,299.28146848443293,1.5928234008651823,1.1528823252677982,0.9304716087557936
13.386544922556483,58.52789240927035,0.8953889774812374,0.8555700596047233,101311.54748584713,296.8126858328998,1.5370244262545503,1.1509794820675108,0.8655075932450479
14.206404965385612,57.25624298439015,0.942211196599725,0.899809442504595,105662.8751457592,285.11952386844257,1.6406669502558575,1.166463660017679,0.9128242603338306
16.087351624213184,60.602497867614446,0.8989808857675103,0.9105502059484262,103590.06186926183,278.54785886950134,1.5963129141320584,1.1552999719535553,0.9205866457271535
13.579481677281656,59.0967039804244,0.9158980354241424,0.9253297882467564,101580.78662835162,266.81596946018743,1.6886256736900416,1.172229380469107,0.9375527292010984
